日期,AQI,质量等级,PM2.5,PM10,NO2,SO2,CO,O3,城市
2022-10-23,111,轻度污染,41,72,20,20,0.8,172,上饶
2022-10-24,70,良,30,65,18,15,0.7,123,上饶
2022-10-25,60,良,22,53,21,18,0.6,112,上饶
2022-10-26,56,良,24,53,23,16,0.6,107,上饶
2022-10-27,54,良,28,57,26,14,0.6,44,上饶
2022-10-28,30,优,16,29,14,12,0.5,60,上饶
2022-10-29,55,良,21,42,15,12,0.5,105,上饶
2022-10-30,67,良,23,46,17,18,0.5,120,上饶
2022-10-31,49,优,20,43,17,21,0.4,98,上饶
2022-11-01,59,良,17,42,18,18,0.5,110,上饶
2022-11-02,59,良,21,41,16,19,0.5,110,上饶
2022-11-03,52,良,33,53,21,15,0.6,62,上饶
2022-11-04,45,优,29,45,17,10,0.6,76,上饶
2022-11-05,46,优,22,46,22,16,0.6,82,上饶
2022-11-06,55,良,31,59,29,24,0.6,76,上饶
2022-11-07,55,良,32,58,44,28,0.6,96,上饶
2022-11-08,73,良,27,51,28,29,0.6,127,上饶
2022-11-09,66,良,35,64,27,26,0.7,119,上饶
2022-11-10,56,良,32,62,26,29,0.7,95,上饶
2022-11-11,50,优,22,45,23,20,0.6,99,上饶
2022-11-12,57,良,28,55,28,21,0.6,108,上饶
2022-11-13,61,良,34,72,27,23,0.8,44,上饶
2022-11-14,43,优,22,43,26,20,0.7,16,上饶
2022-11-15,32,优,17,32,25,17,0.7,17,上饶
2022-11-16,46,优,28,46,35,11,0.8,18,上饶
2022-11-17,40,优,18,34,32,12,0.8,18,上饶
2022-11-18,40,优,22,37,32,16,0.8,25,上饶
2022-11-19,35,优,20,32,28,14,0.9,16,上饶
2022-11-20,50,优,31,50,26,16,0.8,71,上饶
2022-11-21,53,良,34,56,28,14,0.8,72,上饶
2022-11-22,48,优,31,48,30,14,0.8,23,上饶
2022-11-23,34,优,16,34,23,12,0.7,58,上饶
2022-11-24,44,优,22,44,26,10,0.6,58,上饶
2022-11-25,56,良,31,61,36,17,0.6,31,上饶
2022-11-26,57,良,39,63,28,15,0.7,80,上饶
2022-11-27,46,优,29,46,26,14,0.6,43,上饶
2022-11-28,39,优,21,36,31,13,0.6,17,上饶
2022-11-29,27,优,12,22,21,10,0.8,10,上饶
2022-01-01,108,轻度污染,81,112,48,46,1.2,29,抚州
2022-01-02,94,良,70,101,33,13,1.1,122,抚州
2022-01-03,94,良,70,98,37,15,1,116,抚州
2022-01-04,92,良,68,95,32,14,0.9,100,抚州
2022-01-05,80,良,59,76,30,7,1.1,40,抚州
2022-01-06,28,优,17,28,19,6,0.8,40,抚州
2022-01-07,37,优,24,37,15,6,0.6,36,抚州
2022-01-08,70,良,51,69,22,8,0.9,40,抚州
2022-01-09,60,良,43,56,18,6,0.9,74,抚州
2022-01-10,54,良,38,52,22,8,0.9,57,抚州
2022-01-11,54,良,38,53,16,6,0.8,88,抚州
2022-01-12,73,良,53,78,27,14,0.9,59,抚州
2022-01-13,84,良,62,88,25,9,0.8,96,抚州
2022-01-14,84,良,62,90,32,10,0.9,43,抚州
2022-01-15,102,轻度污染,76,105,28,12,1,71,抚州
2022-01-16,88,良,65,88,26,14,1.1,46,抚州
2022-01-17,52,良,36,53,18,7,1,56,抚州
2022-01-18,77,良,56,78,16,10,1,47,抚州
2022-01-19,65,良,47,65,17,9,1,70,抚州
2022-01-20,57,良,40,62,22,6,0.9,67,抚州
2022-01-21,84,良,62,81,16,7,0.9,50,抚州
2022-01-22,62,良,44,60,23,7,0.9,27,抚州
2022-01-23,23,优,10,20,18,5,0.9,38,抚州
2022-01-24,25,优,10,18,13,4,1,48,抚州
2022-01-25,30,优,19,27,14,6,1.2,36,抚州
2022-01-26,30,优,14,21,16,5,1.2,22,抚州
2022-01-27,26,优,12,20,13,5,1,51,抚州
2022-01-28,26,优,10,18,10,4,1,51,抚州
2022-01-29,27,优,12,19,8,4,0.8,53,抚州
2022-01-30,37,优,24,34,6,5,0.7,74,抚州
2022-01-31,52,良,36,48,5,6,0.7,54,抚州
2022-02-01,102,轻度污染,76,94,6,8,0.7,52,抚州
2022-02-02,45,优,31,41,6,5,0.8,66,抚州
2022-02-03,39,优,27,37,5,4,0.7,57,抚州
2022-02-04,38,优,26,38,6,5,0.6,63,抚州
2022-02-05,36,优,24,36,6,5,0.5,69,抚州
2022-02-06,59,良,42,58,8,6,0.6,69,抚州
2022-02-07,32,优,18,27,7,5,0.7,63,抚州
2022-02-08,33,优,16,26,6,5,0.6,65,抚州
2022-02-09,28,优,17,28,13,6,0.8,40,抚州
2022-02-10,27,优,17,27,11,5,0.7,44,抚州
2022-02-11,18,优,9,17,11,6,0.7,33,抚州
2022-02-12,39,优,27,38,14,6,0.8,41,抚州
2022-02-13,40,优,28,40,19,10,1,46,抚州
2022-02-14,62,良,44,59,17,10,1,51,抚州
2022-02-15,35,优,20,35,11,8,0.7,58,抚州
2022-02-16,64,良,46,66,14,8,0.8,54,抚州
2022-02-17,32,优,21,32,12,7,0.7,52,抚州
2022-02-18,26,优,6,15,8,5,0.7,52,抚州
2022-02-19,33,优,14,22,8,5,0.7,65,抚州
2022-02-20,50,优,35,50,7,6,0.7,67,抚州
2022-02-21,38,优,22,38,10,8,0.6,68,抚州
2022-02-22,33,优,12,22,7,5,0.7,66,抚州
2022-02-23,41,优,16,24,10,6,0.7,81,抚州
2022-02-24,60,良,32,49,16,10,0.6,111,抚州
2022-02-25,54,良,34,56,22,13,0.6,104,抚州
2022-02-26,56,良,38,62,24,13,0.8,106,抚州
2022-02-27,60,良,38,66,30,10,0.9,112,抚州
2022-02-28,67,良,39,64,26,11,1,120,抚州
2022-03-01,64,良,45,78,18,9,1,72,抚州
2022-03-02,70,良,36,77,16,11,0.8,124,抚州
2022-03-03,68,良,47,86,22,11,0.9,118,抚州
2022-03-04,58,良,34,56,10,6,0.9,109,抚州
2022-03-05,59,良,32,54,14,8,0.9,110,抚州
2022-03-06,47,优,21,40,14,7,0.8,94,抚州
2022-03-07,49,优,16,36,10,6,0.6,98,抚州
2022-03-08,48,优,13,35,16,7,0.6,95,抚州
2022-03-09,54,良,18,46,21,8,0.7,104,抚州
2022-03-10,67,良,19,46,21,7,0.7,120,抚州
2022-03-11,65,良,23,49,25,8,0.8,118,抚州
2022-03-12,55,良,27,54,21,8,0.8,106,抚州
2022-03-13,67,良,26,48,13,8,0.8,120,抚州
2022-03-14,51,良,29,52,15,8,0.8,82,抚州
2022-03-15,55,良,24,39,15,8,0.8,105,抚州
2022-03-16,58,良,33,55,20,6,0.9,109,抚州
2022-03-17,39,优,18,33,8,5,0.8,78,抚州
2022-03-18,39,优,8,20,9,5,0.8,78,抚州
2022-03-19,57,良,15,30,10,5,0.9,108,抚州
2022-03-20,44,优,26,44,12,4,1,43,抚州
2022-03-21,25,优,8,18,12,5,1,42,抚州
2022-03-22,32,优,4,12,6,5,0.8,63,抚州
2022-03-23,46,优,10,22,8,5,0.8,92,抚州
2022-03-24,29,优,14,29,16,6,0.8,51,抚州
2022-03-25,27,优,8,18,9,5,0.9,54,抚州
2022-03-26,44,优,15,28,7,5,0.9,88,抚州
2022-03-27,53,良,32,56,9,6,0.9,80,抚州
2022-03-28,41,优,16,32,10,9,0.8,82,抚州
2022-03-29,43,优,13,30,15,8,0.8,86,抚州
2022-03-30,32,优,19,32,14,8,0.8,47,抚州
2022-03-31,52,良,13,22,5,5,0.8,102,抚州
2022-04-01,42,优,17,32,7,6,0.7,84,抚州
2022-04-02,69,良,16,34,10,12,0.6,122,抚州
2022-04-03,87,良,26,48,14,8,0.7,144,抚州
2022-04-04,90,良,28,54,14,8,0.7,148,抚州
2022-04-05,87,良,39,66,15,13,0.8,144,抚州
2022-04-06,85,良,35,60,13,9,0.8,142,抚州
2022-04-07,83,良,28,56,16,16,0.7,139,抚州
2022-04-08,89,良,27,62,19,8,0.7,146,抚州
2022-04-09,81,良,20,51,12,6,0.6,137,抚州
2022-04-10,88,良,26,56,14,6,0.7,145,抚州
2022-04-11,104,轻度污染,30,57,16,6,0.7,164,抚州
2022-04-12,59,良,24,47,12,6,0.6,110,抚州
2022-04-13,43,优,19,34,7,6,0.8,85,抚州
2022-04-14,47,优,12,27,5,5,0.6,94,抚州
2022-04-15,36,优,18,36,5,5,0.6,70,抚州
2022-04-16,43,优,16,28,6,5,0.6,86,抚州
2022-04-17,40,优,26,40,8,8,0.7,66,抚州
2022-04-18,57,良,36,57,14,12,0.7,108,抚州
2022-04-19,72,良,36,60,20,8,0.8,126,抚州
2022-04-20,65,良,32,63,13,7,0.7,118,抚州
2022-04-21,50,优,21,40,9,5,0.7,100,抚州
2022-04-22,42,优,24,42,13,7,0.7,54,抚州
2022-04-23,47,优,12,22,8,5,0.5,94,抚州
2022-04-24,47,优,16,32,9,5,0.6,94,抚州
2022-04-25,36,优,15,33,8,6,0.6,71,抚州
2022-04-26,47,优,8,18,6,5,0.6,93,抚州
2022-04-27,48,优,20,36,8,6,0.7,96,抚州
2022-04-28,36,优,22,36,10,6,0.7,67,抚州
2022-04-29,53,良,12,24,6,5,0.5,103,抚州
2022-04-30,40,优,14,24,7,5,0.6,79,抚州
2022-05-01,46,优,30,45,9,5,0.6,92,抚州
2022-05-02,78,良,32,54,13,10,0.6,133,抚州
2022-05-03,90,良,30,52,11,9,0.6,148,抚州
2022-05-04,88,良,23,44,13,8,0.6,145,抚州
2022-05-05,93,良,22,45,16,7,0.6,151,抚州
2022-05-06,89,良,22,45,16,8,0.5,146,抚州
2022-05-07,67,良,38,63,19,14,0.7,120,抚州
2022-05-08,74,良,54,74,9,8,0.8,85,抚州
2022-05-09,42,优,21,34,8,5,0.6,84,抚州
2022-05-10,32,优,18,32,16,6,0.8,56,抚州
2022-05-11,55,良,38,59,10,5,0.9,98,抚州
2022-05-12,47,优,30,47,9,5,0.8,65,抚州
2022-05-13,36,优,15,26,9,6,0.8,72,抚州
2022-05-14,52,良,16,32,10,8,0.6,102,抚州
2022-05-15,56,良,18,29,10,6,0.6,107,抚州
2022-05-16,85,良,20,36,17,8,0.6,142,抚州
2022-05-17,90,良,25,47,14,4,0.6,148,抚州
2022-05-18,79,良,28,52,17,7,0.7,134,抚州
2022-05-19,83,良,39,65,17,12,0.8,139,抚州
2022-05-20,51,良,26,43,10,5,0.8,101,抚州
2022-05-21,48,优,21,38,11,10,0.8,95,抚州
2022-05-22,46,优,26,46,17,6,0.8,88,抚州
2022-05-23,49,优,14,25,9,6,0.8,98,抚州
2022-05-24,30,优,12,24,14,5,0.8,60,抚州
2022-05-25,48,优,16,30,13,6,0.8,96,抚州
2022-05-26,56,良,23,36,9,6,0.7,107,抚州
2022-05-27,62,良,24,39,9,8,0.8,114,抚州
2022-05-28,43,优,14,24,12,8,0.8,86,抚州
2022-05-29,36,优,16,36,14,6,0.8,49,抚州
2022-05-30,32,优,16,32,14,11,0.8,64,抚州
2022-05-31,33,优,17,31,11,10,0.8,65,抚州
2022-06-01,31,优,10,22,9,5,0.6,62,抚州
2022-06-02,32,优,8,19,10,5,0.7,63,抚州
2022-06-03,27,优,11,24,8,5,0.6,54,抚州
2022-06-04,27,优,10,23,8,4,0.5,54,抚州
2022-06-05,41,优,12,26,7,8,0.6,82,抚州
2022-06-06,85,良,26,47,10,10,0.7,142,抚州
2022-06-07,86,良,33,58,11,6,0.8,143,抚州
2022-06-08,52,良,11,27,8,4,0.5,102,抚州
2022-06-09,37,优,3,14,7,4,0.6,74,抚州
2022-06-10,41,优,6,17,7,5,0.6,82,抚州
2022-06-11,52,良,11,23,9,7,0.6,102,抚州
2022-06-12,32,优,14,23,10,5,0.6,64,抚州
2022-06-13,42,优,12,24,9,6,0.6,83,抚州
2022-06-14,69,良,16,30,9,5,0.6,122,抚州
2022-06-15,52,良,15,34,12,5,0.6,102,抚州
2022-06-16,31,优,11,26,10,6,0.6,62,抚州
2022-06-17,26,优,7,17,8,4,0.6,52,抚州
2022-06-18,23,优,7,19,9,4,0.6,46,抚州
2022-06-19,23,优,8,20,8,4,0.6,45,抚州
2022-06-20,23,优,8,22,8,4,0.6,46,抚州
2022-06-21,23,优,8,20,6,4,0.5,46,抚州
2022-06-22,22,优,10,22,11,4,0.6,39,抚州
2022-06-23,39,优,10,26,7,4,0.4,78,抚州
2022-06-24,44,优,12,25,8,4,0.4,87,抚州
2022-06-25,43,优,16,30,8,4,0.4,86,抚州
2022-06-26,54,良,15,28,7,5,0.4,104,抚州
2022-06-27,39,优,10,23,6,3,0.4,78,抚州
2022-06-28,38,优,11,22,7,3,0.4,76,抚州
2022-06-29,41,优,11,24,9,4,0.4,81,抚州
2022-06-30,30,优,9,21,9,3,0.4,60,抚州
2022-07-01,43,优,8,20,6,4,0.4,85,抚州
2022-07-02,32,优,6,17,7,3,0.4,64,抚州
2022-07-03,35,优,7,19,7,4,0.4,70,抚州
2022-07-04,31,优,8,20,6,3,0.4,62,抚州
2022-07-05,24,优,6,16,6,3,0.4,48,抚州
2022-07-06,38,优,10,24,5,4,0.4,75,抚州
2022-07-07,32,优,7,18,8,3,0.4,63,抚州
2022-07-08,32,优,7,18,6,4,0.4,64,抚州
2022-07-09,33,优,12,24,8,4,0.4,65,抚州
2022-07-10,36,优,11,24,6,4,0.4,71,抚州
2022-07-11,46,优,14,29,8,4,0.3,92,抚州
2022-07-12,41,优,14,25,6,3,0.4,81,抚州
2022-07-13,57,良,17,30,8,4,0.4,108,抚州
2022-07-14,74,良,20,34,9,4,0.5,128,抚州
2022-07-15,67,良,24,40,8,4,0.6,120,抚州
2022-07-16,55,良,21,36,6,4,0.6,106,抚州
2022-07-17,42,优,18,33,6,6,0.6,83,抚州
2022-07-18,37,优,10,18,7,4,0.6,74,抚州
2022-07-19,39,优,14,26,9,3,0.5,77,抚州
2022-07-20,31,优,12,23,7,4,0.4,61,抚州
2022-07-21,47,优,13,24,8,9,0.4,93,抚州
2022-07-22,49,优,18,32,8,4,0.5,98,抚州
2022-07-23,46,优,18,31,8,7,0.6,92,抚州
2022-07-24,56,良,21,37,8,4,0.6,107,抚州
2022-07-25,60,良,26,43,9,4,0.6,112,抚州
2022-07-26,65,良,29,44,8,4,0.6,118,抚州
2022-07-27,79,良,34,50,9,4,0.6,134,抚州
2022-07-28,80,良,30,45,8,4,0.5,136,抚州
2022-07-29,67,良,22,39,9,6,0.4,120,抚州
2022-07-30,78,良,21,34,9,6,0.4,133,抚州
2022-07-31,98,良,26,42,9,18,0.6,157,抚州
2022-08-01,90,良,28,45,10,8,0.6,148,抚州
2022-08-02,90,良,29,44,8,6,0.6,147,抚州
2022-08-03,69,良,22,34,8,4,0.6,122,抚州
2022-08-04,38,优,15,25,8,4,0.5,75,抚州
2022-08-05,32,优,7,16,7,4,0.5,63,抚州
2022-08-06,30,优,6,16,6,3,0.5,60,抚州
2022-08-07,35,优,11,23,8,4,0.5,70,抚州
2022-08-08,44,优,8,19,7,3,0.5,88,抚州
2022-08-09,42,优,11,22,7,3,0.5,83,抚州
2022-08-10,60,良,14,27,6,4,0.5,112,抚州
2022-08-11,37,优,12,22,6,6,0.4,73,抚州
2022-08-12,37,优,11,20,5,4,0.4,74,抚州
2022-08-13,36,优,11,23,5,4,0.5,72,抚州
2022-08-14,41,优,14,23,7,4,0.5,82,抚州
2022-08-15,43,优,14,27,6,4,0.5,85,抚州
2022-08-16,42,优,16,30,6,4,0.6,84,抚州
2022-08-17,48,优,18,32,7,4,0.6,96,抚州
2022-08-18,60,良,16,30,9,4,0.6,111,抚州
2022-08-19,50,优,18,30,9,4,0.6,99,抚州
2022-08-20,34,优,10,21,6,4,0.5,67,抚州
2022-08-21,33,优,8,18,6,4,0.5,66,抚州
2022-08-22,43,优,12,22,7,5,0.6,86,抚州
2022-08-23,74,良,21,36,10,6,0.7,128,抚州
2022-08-24,90,良,30,52,8,4,0.9,147,抚州
2022-08-25,46,优,22,42,7,4,0.7,92,抚州
2022-08-26,35,优,9,22,6,4,0.6,70,抚州
2022-08-27,61,良,15,30,6,7,0.6,113,抚州
2022-08-28,68,良,22,41,8,4,0.8,121,抚州
2022-08-29,63,良,14,27,7,5,0.6,115,抚州
2022-08-30,72,良,30,46,10,15,0.9,126,抚州
2022-08-31,57,良,18,32,8,4,0.8,108,抚州
2022-09-01,44,优,16,28,6,4,0.7,88,抚州
2022-09-02,80,良,25,42,6,4,0.7,136,抚州
2022-09-03,64,良,15,32,6,4,0.6,116,抚州
2022-09-04,91,良,16,34,7,6,0.6,149,抚州
2022-09-05,106,轻度污染,20,38,10,6,0.6,166,抚州
2022-09-06,93,良,23,43,12,7,0.6,151,抚州
2022-09-07,88,良,17,38,12,5,0.4,145,抚州
2022-09-08,120,轻度污染,26,51,11,12,0.6,181,抚州
2022-09-09,124,轻度污染,39,62,9,6,0.8,186,抚州
2022-09-10,118,轻度污染,40,62,8,6,0.7,179,抚州
2022-09-11,107,轻度污染,32,52,9,8,0.7,167,抚州
2022-09-12,109,轻度污染,30,50,10,7,0.6,169,抚州
2022-09-13,104,轻度污染,28,48,8,6,0.6,164,抚州
2022-09-14,51,良,14,28,6,5,0.5,101,抚州
2022-09-15,80,良,20,36,9,11,0.6,136,抚州
2022-09-16,97,良,29,50,17,6,0.6,156,抚州
2022-09-17,100,良,31,54,16,7,0.6,160,抚州
2022-09-18,106,轻度污染,28,50,12,16,0.6,166,抚州
2022-09-19,92,良,24,42,8,5,0.6,150,抚州
2022-09-20,96,良,20,52,10,6,0.5,155,抚州
2022-09-21,96,良,18,45,11,4,0.6,155,抚州
2022-09-22,65,良,23,51,14,6,0.7,118,抚州
2022-09-23,97,良,28,57,12,12,0.7,156,抚州
2022-09-24,150,轻度污染,34,66,12,8,0.8,214,抚州
2022-09-25,116,轻度污染,25,56,12,8,0.8,177,抚州
2022-09-26,130,轻度污染,34,66,14,10,0.8,192,抚州
2022-09-27,124,轻度污染,32,61,12,8,0.8,186,抚州
2022-09-28,112,轻度污染,34,58,11,5,0.9,173,抚州
2022-09-29,108,轻度污染,39,64,12,4,0.9,168,抚州
2022-09-30,108,轻度污染,44,69,18,7,0.8,168,抚州
2022-10-01,61,良,28,49,12,4,0.6,113,抚州
2022-10-02,45,优,20,36,10,4,0.6,90,抚州
2022-10-03,36,优,18,34,12,8,0.6,72,抚州
2022-10-04,82,良,28,65,12,5,0.6,138,抚州
2022-10-05,39,优,17,39,10,3,0.6,32,抚州
2022-10-06,24,优,13,24,11,4,0.6,38,抚州
2022-10-07,18,优,8,18,10,4,0.6,33,抚州
2022-10-08,22,优,12,22,11,4,0.6,36,抚州
2022-10-09,33,优,14,25,11,4,0.6,66,抚州
2022-10-10,54,良,13,42,11,4,0.4,104,抚州
2022-10-11,58,良,15,38,13,5,0.5,109,抚州
2022-10-12,83,良,23,46,17,8,0.6,139,抚州
2022-10-13,80,良,21,42,15,7,0.6,136,抚州
2022-10-14,80,良,26,48,13,6,0.6,136,抚州
2022-10-15,77,良,28,48,13,6,0.7,132,抚州
2022-10-16,85,良,32,52,12,5,0.7,142,抚州
2022-10-17,82,良,26,53,10,5,0.6,138,抚州
2022-10-18,63,良,19,46,11,4,0.5,115,抚州
2022-10-19,72,良,20,48,16,8,0.6,126,抚州
2022-10-20,80,良,24,48,20,7,0.6,136,抚州
2022-10-21,89,良,27,52,23,8,0.6,146,抚州
2022-10-22,99,良,33,57,17,9,0.7,158,抚州
2022-10-23,114,轻度污染,36,61,14,6,0.7,175,抚州
2022-10-24,77,良,35,68,15,6,0.7,132,抚州
2022-10-25,76,良,25,58,20,10,0.6,131,抚州
2022-10-26,75,良,26,56,21,7,0.8,130,抚州
2022-10-27,52,良,35,54,20,4,0.8,40,抚州
2022-10-28,30,优,20,30,14,4,0.7,25,抚州
2022-10-29,42,优,16,32,12,4,0.7,83,抚州
2022-10-30,60,良,27,48,13,4,0.8,112,抚州
2022-10-31,58,良,28,50,14,4,0.8,109,抚州
2022-11-01,54,良,20,44,14,5,0.6,104,抚州
2022-11-02,69,良,22,46,16,6,0.7,122,抚州
2022-11-03,34,优,20,33,12,4,0.7,67,抚州
2022-11-04,38,优,22,34,12,4,0.6,75,抚州
2022-11-05,38,优,21,38,16,6,0.6,68,抚州
2022-11-06,49,优,24,49,22,5,0.7,66,抚州
2022-11-07,46,优,24,43,21,5,0.7,91,抚州
2022-11-08,54,良,32,57,28,7,0.8,90,抚州
2022-11-09,56,良,37,61,27,6,0.7,93,抚州
2022-11-10,48,优,25,48,29,6,0.6,81,抚州
2022-11-11,46,优,22,44,22,6,0.5,91,抚州
2022-11-12,49,优,24,44,18,6,0.6,98,抚州
2022-11-13,52,良,25,54,14,4,0.7,65,抚州
2022-11-14,47,优,26,47,17,4,0.7,23,抚州
2022-11-15,35,优,23,35,20,4,0.8,24,抚州
2022-11-16,40,优,25,40,20,4,0.8,28,抚州
2022-11-17,26,优,14,26,20,4,0.8,35,抚州
2022-11-18,26,优,16,26,19,4,0.8,16,抚州
2022-11-19,34,优,21,34,16,4,0.8,44,抚州
2022-11-20,41,优,27,41,19,4,0.7,82,抚州
2022-11-21,50,优,32,50,18,6,0.7,79,抚州
2022-11-22,44,优,30,44,18,6,0.8,40,抚州
2022-11-23,31,优,17,31,15,4,0.6,55,抚州
2022-11-24,42,优,25,42,19,8,0.7,50,抚州
2022-11-25,54,良,38,56,24,18,0.8,33,抚州
2022-11-26,52,良,36,54,19,9,0.8,86,抚州
2022-11-27,31,优,17,29,14,6,0.6,62,抚州
2022-11-28,22,优,11,22,13,7,0.7,42,抚州
2022-11-29,23,优,10,18,15,3,0.9,20,抚州
2022-01-01,95,良,71,102,38,7,1.5,62,宜春
2022-01-02,93,良,69,94,33,8,1.1,98,宜春
2022-01-03,109,轻度污染,82,113,40,19,1.2,104,宜春
2022-01-04,100,良,75,108,36,21,1.1,115,宜春
2022-01-05,85,良,63,81,26,7,1.5,38,宜春
2022-01-06,40,优,28,39,24,6,1,41,宜春
2022-01-07,38,优,26,37,20,5,0.8,31,宜春
2022-01-08,57,良,40,50,27,7,0.8,36,宜春
2022-01-09,43,优,30,39,22,5,1,35,宜春
2022-01-10,72,良,52,59,29,8,1.1,28,宜春
2022-01-11,59,良,42,56,26,5,1,55,宜春
2022-01-12,64,良,46,63,29,7,1,80,宜春
2022-01-13,84,良,62,82,34,8,1,93,宜春
2022-01-14,82,良,60,83,34,9,0.9,44,宜春
2022-01-15,109,轻度污染,82,116,43,16,1.3,28,宜春
2022-01-16,99,良,74,90,32,4,1.2,43,宜春
2022-01-17,57,良,40,48,31,4,1.1,50,宜春
2022-01-18,77,良,56,69,33,5,1.1,58,宜春
2022-01-19,69,良,50,69,33,5,1.3,62,宜春
2022-01-20,77,良,56,77,33,5,1,75,宜春
2022-01-21,99,良,74,89,24,5,1,38,宜春
2022-01-22,57,良,40,52,25,4,0.9,22,宜春
2022-01-23,35,优,15,21,28,5,1.1,11,宜春
2022-01-24,35,优,18,24,28,4,1.3,14,宜春
2022-01-25,39,优,24,30,31,5,1.5,8,宜春
2022-01-26,30,优,19,26,24,3,1.2,17,宜春
2022-01-27,48,优,19,24,26,7,1.9,13,宜春
2022-01-28,33,优,12,18,18,4,1.3,41,宜春
2022-01-29,30,优,15,21,16,5,1.2,31,宜春
2022-01-30,42,优,29,34,9,4,0.9,52,宜春
2022-01-31,40,优,28,34,7,4,0.8,56,宜春
2022-02-01,62,良,44,49,8,5,0.8,53,宜春
2022-02-02,68,良,49,57,10,4,1,58,宜春
2022-02-03,40,优,28,35,10,4,1,49,宜春
2022-02-04,39,优,27,34,10,3,0.8,55,宜春
2022-02-05,32,优,21,32,12,3,0.7,64,宜春
2022-02-06,57,良,40,50,12,3,0.8,60,宜春
2022-02-07,26,优,18,23,11,4,0.9,51,宜春
2022-02-08,40,优,28,33,11,4,0.9,54,宜春
2022-02-09,28,优,19,27,8,4,0.9,55,宜春
2022-02-10,35,优,24,29,13,4,0.9,49,宜春
2022-02-11,26,优,18,24,13,3,0.9,41,宜春
2022-02-12,57,良,40,52,20,4,1,21,宜春
2022-02-13,43,优,30,35,18,4,1,45,宜春
2022-02-14,49,优,33,49,18,5,1,54,宜春
2022-02-15,43,优,28,43,15,4,0.9,72,宜春
2022-02-16,67,良,48,63,23,5,0.9,45,宜春
2022-02-17,33,优,23,32,18,3,0.8,44,宜春
2022-02-18,24,优,10,16,17,3,0.7,48,宜春
2022-02-19,32,优,18,32,17,5,0.9,27,宜春
2022-02-20,53,良,37,51,12,4,0.7,65,宜春
2022-02-21,47,优,30,47,16,5,0.6,70,宜春
2022-02-22,38,优,26,34,21,3,0.6,54,宜春
2022-02-23,38,优,26,33,21,3,0.8,74,宜春
2022-02-24,48,优,33,48,24,3,0.8,95,宜春
2022-02-25,51,良,32,51,27,4,0.8,92,宜春
2022-02-26,52,良,31,53,29,5,0.9,91,宜春
2022-02-27,63,良,40,64,31,9,0.9,115,宜春
2022-02-28,72,良,52,90,44,13,1.2,79,宜春
2022-03-01,73,良,53,79,34,9,1.1,65,宜春
2022-03-02,67,良,40,69,28,8,1,120,宜春
2022-03-03,74,良,54,98,41,15,1,88,宜春
2022-03-04,84,良,62,98,40,11,1.3,50,宜春
2022-03-05,75,良,55,77,31,12,1.5,108,宜春
2022-03-06,46,优,23,46,16,4,0.6,88,宜春
2022-03-07,49,优,13,28,14,3,0.6,97,宜春
2022-03-08,52,良,22,53,24,5,0.6,102,宜春
2022-03-09,67,良,29,65,30,12,0.7,120,宜春
2022-03-10,77,良,31,67,34,13,0.7,132,宜春
2022-03-11,63,良,32,69,34,8,0.7,115,宜春
2022-03-12,68,良,33,65,29,9,0.7,121,宜春
2022-03-13,72,良,33,67,23,6,0.7,126,宜春
2022-03-14,60,良,39,70,25,10,0.7,96,宜春
2022-03-15,75,良,41,63,19,14,1,129,宜春
2022-03-16,68,良,49,77,28,20,1,101,宜春
2022-03-17,45,优,31,45,16,6,0.9,69,宜春
2022-03-18,29,优,18,29,18,7,0.8,42,宜春
2022-03-19,48,优,28,48,21,11,0.9,69,宜春
2022-03-20,56,良,38,61,22,12,0.9,41,宜春
2022-03-21,30,优,16,30,23,9,1,21,宜春
2022-03-22,24,优,10,17,19,9,0.8,34,宜春
2022-03-23,23,优,14,23,16,8,0.6,42,宜春
2022-03-24,33,优,20,33,18,11,0.7,53,宜春
2022-03-25,24,优,15,24,19,8,0.9,48,宜春
2022-03-26,27,优,17,25,17,9,1,53,宜春
2022-03-27,40,优,19,33,16,5,0.7,79,宜春
2022-03-28,50,优,19,42,15,8,0.6,100,宜春
2022-03-29,39,优,17,30,12,7,0.7,78,宜春
2022-03-30,27,优,16,22,21,8,0.9,41,宜春
2022-03-31,50,优,15,21,11,6,0.7,100,宜春
2022-04-01,41,优,20,36,12,7,0.6,81,宜春
2022-04-02,63,良,18,37,16,8,0.6,115,宜春
2022-04-03,88,良,28,58,19,8,0.7,145,宜春
2022-04-04,92,良,34,62,23,10,0.6,150,宜春
2022-04-05,76,良,39,69,21,10,0.6,131,宜春
2022-04-06,95,良,39,69,21,10,0.7,154,宜春
2022-04-07,87,良,34,71,24,9,0.6,144,宜春
2022-04-08,89,良,30,73,23,8,0.6,146,宜春
2022-04-09,89,良,30,69,26,8,0.6,146,宜春
2022-04-10,94,良,42,84,28,11,0.7,152,宜春
